epoch,iteration,train/loss,train/acc,train/acc_cls,train/mean_iu,train/fwavacc,valid/loss,valid/acc,valid/acc_cls,valid/mean_iu,valid/fwavacc,elapsed_time
0,0,1925704.25,0.9999915061428788,0.5,0.4999957530714394,0.9999830123579032,,,,,,1.953083
0,1,1361320.625,0.999971183138019,0.5,0.4999855915690095,0.9999423671064496,,,,,,3.291663
0,2,1604406.0,0.9999878823886676,0.5,0.4999939411943338,0.9999757649241718,,,,,,4.681337
0,3,,,,,,1184845.25,0.999993777452,0.5,0.499996888726,0.999987554944,0:00:11.243228
